count,date,dose_one,dose_two,time_slot
354956.0,2021-03-20,321999.0,321999.0,13:00-14:00
283281.0,2021-03-20,257934.0,257934.0,14:00-15:00
274884.0,2021-03-20,249386.0,249386.0,16:00-17:00
148426.0,2021-03-20,136132.0,136132.0,17:00-18:00
279810.0,2021-03-20,253582.0,253582.0,15:00-16:00
353594.0,2021-03-20,320616.0,320616.0,12:00-13:00
268044.0,2021-03-20,241878.0,241878.0,11:00-12:00
25121.0,2021-03-20,23376.0,23376.0,19:00-20:00
12412.0,2021-03-20,11890.0,11890.0,21:00-22:00
8750.0,2021-03-20,8428.0,8428.0,22:00-23:00
6632.0,2021-03-20,6439.0,6439.0,23:00-00:00
23.0,2021-03-20,23.0,23.0,00:00-01:00
2264.0,2021-03-20,2045.0,2045.0,08:00-09:00
13.0,2021-03-19,12.0,12.0,00:00-01:00
116676.0,2021-03-19,103342.0,103342.0,10:00-11:00
291877.0,2021-03-19,260477.0,260477.0,11:00-12:00
15807.0,2021-03-19,14048.0,14048.0,09:00-10:00
374016.0,2021-03-19,334454.0,334454.0,12:00-13:00
393824.0,2021-03-19,353482.0,353482.0,13:00-14:00
2130.0,2021-03-19,1795.0,1795.0,08:00-09:00
326852.0,2021-03-19,294526.0,294526.0,14:00-15:00
324085.0,2021-03-19,289895.0,289895.0,15:00-16:00
271489.0,2021-03-19,241068.0,241068.0,16:00-17:00
128158.0,2021-03-19,115288.0,115288.0,17:00-18:00
45577.0,2021-03-19,42280.0,42280.0,18:00-19:00
18469.0,2021-03-19,17168.0,17168.0,19:00-20:00
9806.0,2021-03-19,9145.0,9145.0,21:00-22:00
4725.0,2021-03-19,4399.0,4399.0,23:00-00:00
7360.0,2021-03-19,6997.0,6997.0,22:00-23:00
13346.0,2021-03-19,12263.0,12263.0,20:00-21:00
12579.0,2021-03-18,10894.0,10894.0,22:00-23:00
7960.0,2021-03-18,7185.0,7185.0,23:00-00:00
1919.0,2021-03-18,1617.0,1617.0,08:00-09:00
274820.0,2021-03-18,229218.0,229218.0,16:00-17:00
14522.0,2021-03-18,12135.0,12135.0,21:00-22:00
32321.0,2021-03-18,27677.0,27677.0,19:00-20:00
21877.0,2021-03-18,18652.0,18652.0,20:00-21:00
73424.0,2021-03-18,61399.0,61399.0,18:00-19:00
172572.0,2021-03-18,143400.0,143400.0,17:00-18:00
283538.0,2021-03-18,238446.0,238446.0,15:00-16:00
15096.0,2021-03-18,13136.0,13136.0,09:00-10:00
281306.0,2021-03-18,238303.0,238303.0,14:00-15:00
111973.0,2021-03-18,95909.0,95909.0,10:00-11:00
339805.0,2021-03-18,290266.0,290266.0,13:00-14:00
259027.0,2021-03-18,221760.0,221760.0,11:00-12:00
341818.0,2021-03-18,292379.0,292379.0,12:00-13:00
307264.0,2021-03-17,259535.0,259535.0,12:00-13:00
98110.0,2021-03-17,81607.0,81607.0,10:00-11:00
11798.0,2021-03-17,10503.0,10503.0,23:00-00:00
1241.0,2021-03-17,1125.0,1125.0,08:00-09:00
13832.0,2021-03-17,12439.0,12439.0,22:00-23:00
17292.0,2021-03-17,15025.0,15025.0,21:00-22:00
310805.0,2021-03-17,262328.0,262328.0,13:00-14:00
237246.0,2021-03-17,197116.0,197116.0,15:00-16:00
236601.0,2021-03-17,198803.0,198803.0,11:00-12:00
244433.0,2021-03-17,203833.0,203833.0,14:00-15:00
13972.0,2021-03-17,11917.0,11917.0,09:00-10:00
243373.0,2021-03-17,202857.0,202857.0,16:00-17:00
174173.0,2021-03-17,147121.0,147121.0,17:00-18:00
61817.0,2021-03-17,52960.0,52960.0,18:00-19:00
32028.0,2021-03-17,28264.0,28264.0,19:00-20:00
22143.0,2021-03-17,19450.0,19450.0,20:00-21:00
202964.0,2021-03-16,167410.0,167410.0,16:00-17:00
15953.0,2021-03-16,14224.0,14224.0,22:00-23:00
129695.0,2021-03-16,106423.0,106423.0,17:00-18:00
27688.0,2021-03-16,23771.0,23771.0,19:00-20:00
17560.0,2021-03-16,15768.0,15768.0,21:00-22:00
20359.0,2021-03-16,18079.0,18079.0,20:00-21:00
54835.0,2021-03-16,47293.0,47293.0,18:00-19:00
280739.0,2021-03-16,233933.0,233933.0,12:00-13:00
277022.0,2021-03-16,230613.0,230613.0,13:00-14:00
224095.0,2021-03-16,186695.0,186695.0,14:00-15:00
224763.0,2021-03-16,185217.0,185217.0,15:00-16:00
209587.0,2021-03-16,173835.0,173835.0,11:00-12:00
83490.0,2021-03-16,68949.0,68949.0,10:00-11:00
2652.0,2021-03-16,2399.0,2399.0,08:00-09:00
15065.0,2021-03-16,12619.0,12619.0,09:00-10:00
5734.0,2021-03-16,5138.0,5138.0,23:00-00:00
472.0,2021-03-15,403.0,403.0,08:00-09:00
314381.0,2021-03-15,266890.0,266890.0,12:00-13:00
235727.0,2021-03-15,199771.0,199771.0,11:00-12:00
63.0,2021-03-15,54.0,54.0,00:00-01:00
4946.0,2021-03-15,4287.0,4287.0,23:00-00:00
16357.0,2021-03-15,14547.0,14547.0,21:00-22:00
15097.0,2021-03-15,13541.0,13541.0,22:00-23:00
27389.0,2021-03-15,24623.0,24623.0,20:00-21:00
87676.0,2021-03-15,74764.0,74764.0,18:00-19:00
94268.0,2021-03-15,78759.0,78759.0,10:00-11:00
194487.0,2021-03-15,157422.0,157422.0,17:00-18:00
295959.0,2021-03-15,241399.0,241399.0,16:00-17:00
10322.0,2021-03-15,8440.0,8440.0,09:00-10:00
312848.0,2021-03-15,264554.0,264554.0,14:00-15:00
309554.0,2021-03-15,256603.0,256603.0,15:00-16:00
348416.0,2021-03-15,293928.0,293928.0,13:00-14:00
36538.0,2021-03-15,32221.0,32221.0,19:00-20:00
17577.0,2021-03-14,15724.0,15724.0,15:00-16:00
23422.0,2021-03-14,20310.0,20310.0,12:00-13:00
17032.0,2021-03-14,14718.0,14718.0,11:00-12:00
23686.0,2021-03-14,20723.0,20723.0,13:00-14:00
19822.0,2021-03-14,17302.0,17302.0,14:00-15:00
5032.0,2021-03-14,4539.0,4539.0,18:00-19:00
1962.0,2021-03-14,1737.0,1737.0,20:00-21:00
10591.0,2021-03-14,9408.0,9408.0,17:00-18:00
867.0,2021-03-14,776.0,776.0,08:00-09:00
15397.0,2021-03-14,13791.0,13791.0,16:00-17:00
7822.0,2021-03-14,6823.0,6823.0,10:00-11:00
1991.0,2021-03-14,1710.0,1710.0,09:00-10:00
2974.0,2021-03-14,2631.0,2631.0,19:00-20:00
710.0,2021-03-14,655.0,655.0,23:00-00:00
1311.0,2021-03-14,1171.0,1171.0,22:00-23:00
1142.0,2021-03-14,1081.0,1081.0,21:00-22:00
14553.0,2021-03-13,12090.0,12090.0,20:00-21:00
8399.0,2021-03-13,7263.0,7263.0,22:00-23:00
12225.0,2021-03-13,10139.0,10139.0,21:00-22:00
6745.0,2021-03-13,5751.0,5751.0,23:00-00:00
20037.0,2021-03-13,17170.0,17170.0,19:00-20:00
45802.0,2021-03-13,36055.0,36055.0,18:00-19:00
10444.0,2021-03-13,7785.0,7785.0,09:00-10:00
116731.0,2021-03-13,89300.0,89300.0,17:00-18:00
160200.0,2021-03-13,122393.0,122393.0,16:00-17:00
1557.0,2021-03-13,1349.0,1349.0,08:00-09:00
167820.0,2021-03-13,130374.0,130374.0,15:00-16:00
168024.0,2021-03-13,132437.0,132437.0,14:00-15:00
211199.0,2021-03-13,165132.0,165132.0,13:00-14:00
214644.0,2021-03-13,169366.0,169366.0,12:00-13:00
151422.0,2021-03-13,119040.0,119040.0,11:00-12:00
68112.0,2021-03-13,53139.0,53139.0,10:00-11:00
36.0,2021-03-13,31.0,31.0,00:00-01:00
23.0,2021-03-12,21.0,21.0,00:00-01:00
9303.0,2021-03-12,7534.0,7534.0,23:00-00:00
14085.0,2021-03-12,11411.0,11411.0,22:00-23:00
15780.0,2021-03-12,12726.0,12726.0,21:00-22:00
24026.0,2021-03-12,19138.0,19138.0,20:00-21:00
33711.0,2021-03-12,27079.0,27079.0,19:00-20:00
573.0,2021-03-12,425.0,425.0,08:00-09:00
72688.0,2021-03-12,54962.0,54962.0,18:00-19:00
148708.0,2021-03-12,110112.0,110112.0,17:00-18:00
232253.0,2021-03-12,169836.0,169836.0,16:00-17:00
231916.0,2021-03-12,180575.0,180575.0,14:00-15:00
273606.0,2021-03-12,212676.0,212676.0,13:00-14:00
257859.0,2021-03-12,205727.0,205727.0,12:00-13:00
70236.0,2021-03-12,56940.0,56940.0,10:00-11:00
184088.0,2021-03-12,149674.0,149674.0,11:00-12:00
8019.0,2021-03-12,6288.0,6288.0,09:00-10:00
239229.0,2021-03-12,180827.0,180827.0,15:00-16:00
9094.0,2021-03-11,7656.0,7656.0,18:00-19:00
4973.0,2021-03-11,4309.0,4309.0,19:00-20:00
56419.0,2021-03-11,44718.0,44718.0,11:00-12:00
47540.0,2021-03-11,37962.0,37962.0,15:00-16:00
65952.0,2021-03-11,52417.0,52417.0,13:00-14:00
70131.0,2021-03-11,55580.0,55580.0,12:00-13:00
22004.0,2021-03-11,17502.0,17502.0,17:00-18:00
2275.0,2021-03-11,1989.0,1989.0,22:00-23:00
27753.0,2021-03-11,21256.0,21256.0,10:00-11:00
47678.0,2021-03-11,38224.0,38224.0,14:00-15:00
39356.0,2021-03-11,31569.0,31569.0,16:00-17:00
2970.0,2021-03-11,2545.0,2545.0,20:00-21:00
5906.0,2021-03-11,4519.0,4519.0,09:00-10:00
2038.0,2021-03-11,1862.0,1862.0,21:00-22:00
761.0,2021-03-11,621.0,621.0,08:00-09:00
1646.0,2021-03-11,1508.0,1508.0,23:00-00:00
3.0,2021-03-11,1.0,1.0,00:00-01:00
130419.0,2021-03-10,99279.0,99279.0,11:00-12:00
57269.0,2021-03-10,44116.0,44116.0,10:00-11:00
149701.0,2021-03-10,105594.0,105594.0,16:00-17:00
7734.0,2021-03-10,6404.0,6404.0,21:00-22:00
97619.0,2021-03-10,69108.0,69108.0,17:00-18:00
15208.0,2021-03-10,11965.0,11965.0,19:00-20:00
187595.0,2021-03-10,141549.0,141549.0,12:00-13:00
7539.0,2021-03-10,5982.0,5982.0,09:00-10:00
181697.0,2021-03-10,135055.0,135055.0,13:00-14:00
145307.0,2021-03-10,103266.0,103266.0,15:00-16:00
144617.0,2021-03-10,105948.0,105948.0,14:00-15:00
974.0,2021-03-10,818.0,818.0,08:00-09:00
6209.0,2021-03-10,5420.0,5420.0,22:00-23:00
10734.0,2021-03-10,8520.0,8520.0,20:00-21:00
30321.0,2021-03-10,21952.0,21952.0,18:00-19:00
2223.0,2021-03-10,1889.0,1889.0,23:00-00:00
95822.0,2021-03-09,69917.0,69917.0,17:00-18:00
172977.0,2021-03-09,128849.0,128849.0,13:00-14:00
151727.0,2021-03-09,108794.0,108794.0,15:00-16:00
140854.0,2021-03-09,100865.0,100865.0,16:00-17:00
140404.0,2021-03-09,104729.0,104729.0,14:00-15:00
57233.0,2021-03-09,44372.0,44372.0,10:00-11:00
6893.0,2021-03-09,5487.0,5487.0,09:00-10:00
5034.0,2021-03-09,4144.0,4144.0,23:00-00:00
34784.0,2021-03-09,26849.0,26849.0,18:00-19:00
17895.0,2021-03-09,13717.0,13717.0,19:00-20:00
10288.0,2021-03-09,8480.0,8480.0,20:00-21:00
5004.0,2021-03-09,4073.0,4073.0,21:00-22:00
6395.0,2021-03-09,5040.0,5040.0,22:00-23:00
178468.0,2021-03-09,135969.0,135969.0,12:00-13:00
28.0,2021-03-09,26.0,26.0,00:00-01:00
132088.0,2021-03-09,101876.0,101876.0,11:00-12:00
41499.0,2021-03-08,35815.0,35815.0,19:00-20:00
101.0,2021-03-08,98.0,98.0,00:00-01:00
11649.0,2021-03-08,10346.0,10346.0,23:00-00:00
15434.0,2021-03-08,13192.0,13192.0,22:00-23:00
21588.0,2021-03-08,19010.0,19010.0,21:00-22:00
28049.0,2021-03-08,24172.0,24172.0,20:00-21:00
78238.0,2021-03-08,65798.0,65798.0,18:00-19:00
165924.0,2021-03-08,132774.0,132774.0,17:00-18:00
199271.0,2021-03-08,156434.0,156434.0,16:00-17:00
216474.0,2021-03-08,172394.0,172394.0,15:00-16:00
215527.0,2021-03-08,175657.0,175657.0,14:00-15:00
5541.0,2021-03-08,4427.0,4427.0,09:00-10:00
255612.0,2021-03-08,206555.0,206555.0,13:00-14:00
144130.0,2021-03-08,118127.0,118127.0,11:00-12:00
71451.0,2021-03-08,59500.0,59500.0,10:00-11:00
207298.0,2021-03-08,168630.0,168630.0,12:00-13:00
